04
3606,0.02,1.00,-0.04
3658,0.06,1.00,-0.04
3710,0.05,1.00,-0.04
3763,0.03,0.99,-0.05
3815,0.04,1.00,-0.03
3867,0.04,1.00,-0.03
3919,0.04,1.00,-0.04
3972,0.04,1.00,-0.04
4024,0.03,1.00,-0.04
4077,0.06,1.01,-0.04
4129,0.05,1.01,-0.04
4182,0.01,0.99,-0.03
4234,0.04,1.00,-0.05
4286,0.05,1.01,-0.04
4338,0.03,1.00,-0.03
4390,0.02,1.00,-0.04
4443,0.03,0.99,-0.05
4495,0.02,0.99,-0.04
4547,0.05,1.01,-0.04
4599,0.02,0.99,-0.05
4652,0.06,1.01,-0.03
4704,0.04,1.00,-0.03
4756,0.04,1.00,-0.04
4808,0.04,0.99,-0.04
4860,0.02,0.99,-0.03
4913,0.05,1.00,-0.04
4965,0.04,1.00,-0.04
5017,0.05,1.00,-0.03
5069,0.06,1.00,-0.03
5123,0.05,1.01,-0.03
5175,0.01,0.99,-0.04
5227,0.06,1.01,-0.03
5279,0.03,1.00,-0.04
5331,0.04,1.01,-0.05
5384,0.04,1.00,-0.05
5436,0.05,1.01,-0.03
5488,0.06,1.01,-0.05
5540,0.01,0.99,-0.05
5593,0.02,1.00,-0.03
5645,0.05,1.00,-0.04
5697,0.04,0.99,-0.04
5749,0.05,1.01,-0.05
5801,0.06,1.00,-0.03
5854,0.01,1.00,-0.04
5906,0.05,1.00,-0.04
5958,0.05,1.01,-0.04
6010,0.02,0.99,-0.03
6063,0.05,1.01,-0.04
6115,0.04,1.00,-0.03
6168,0.03,1.00,-0.03
6220,0.02,1.00,-0.04
6273,0.03,1.00,-0.04
6325,0.04,1.01,-0.04
6377,0.06,1.01,-0.04
6429,0.02,0.99,-0.04
6481,0.05,1.00,-0.04
6534,0.01,1.00,-0.03
6586,0.03,0.99,-0.04
6638,0.02,0.99,-0.04
6690,0.02,0.99,-0.04
6743,0.05,1.02,-0.04
6795,0.02,0.99,-0.04
6847,0.01,0.99,-0.04
6899,0.03,1.00,-0.04
6951,0.06,1.00,-0.03
7004,0.04,0.99,-0.03
7056,0.05,1.00,-0.03
7108,0.04,1.00,-0.03
7160,0.04,1.00,-0.03
7214,0.03,1.00,-0.04
7266,0.05,1.00,-0.04
7318,0.01,0.99,-0.03
7370,0.05,1.00,-0.03
7422,0.04,1.00,-0.04
7475,0.05,1.01,-0.04
7527,0.05,1.00,-0.04
7579,0.06,1.01,-0.04
7631,0.05,1.00,-0.03
7684,0.04,1.00,-0.04
7736,0.02,1.00,-0.03
7788,0.04,1.01,-0.05
7840,0.01,0.99,-0.05
7892,0.01,1.00,-0.05
7945,0.02,0.99,-0.03
7997,0.01,0.99,-0.04
8049,0.06,1.00,-0.04
8101,0.02,1.00,-0.04
8154,0.04,0.99,-0.04
8206,0.06,1.01,-0.03
8259,0.03,0.99,-0.05
8311,0.06,1.00,-0.03
8364,0.05,1.00,-0.04
8416,0.04,0.99,-0.04
8468,0.04,1.00,-0.04
8520,0.06,1.00,-0.04
8572,0.02,1.00,-0.04
8625,0.04,1.00,-0.04
8677,0.02,1.00,-0.05
8729,0.02,0.99,-0.03
8781,0.01,0.99,-0.04
8834,0.01,0.99,-0.03
8886,0.04,1.00,-0.04
8938,0.02,0.99,-0.04
8990,0.04,1.00,-0.04
9042,0.02,0.99,-0.04
9095,0.03,0.99,-0.04
9147,0.03,1.00,-0.04
9199,0.02,0.99,-0.04
9251,0.01,0.99,-0.04
9305,0.02,0.99,-0.04
9357,0.01,0.99,-0.05
9409,0.05,1.00,-0.04
9461,0.05,1.01,-0.04
9513,0.05,1.00,-0.03
9566,0.03,1.00,-0.03
9618,0.04,0.99,-0.04
9670,0.05,1.01,-0.03
9722,0.06,1.01,-0.04
9775,0.01,0.99,-0.04
9827,0.05,1.01,-0.04
9879,0.05,1.00,-0.04
9931,0.05,1.00,-0.04
9984,0.01,0.99,-0.04
10036,0.01,0.99,-0.03
10088,0.01,0.99,-0.03
10140,0.03,1.00,-0.03
10193,0.03,1.00,-0.05
10246,0.04,1.00,-0.03
10298,0.01,0.98,-0.04
10350,0.06,1.01,-0.04
10402,0.05,0.99,-0.03
