3450,-0.99,-0.02,-0.03
3503,-1.00,-0.02,-0.03
3555,-0.95,-0.01,-0.03
3607,-1.00,-0.03,-0.03
3659,-0.99,-0.03,-0.04
3712,-0.97,-0.12,-0.15
3764,-1.11,-0.20,-0.14
3817,-0.90,-0.35,-0.20
3869,-0.91,0.02,-0.57
3921,-0.95,-0.25,-0.21
3974,-0.78,-0.18,-0.49
4026,-0.93,0.12,0.10
4078,-0.96,-0.00,0.04
4130,-1.03,-0.09,-0.12
4183,-1.03,0.02,0.07
4235,-0.92,0.06,0.14
4287,-0.92,-0.32,-0.42
4339,-0.78,-0.20,-0.13
4391,-1.19,-0.31,-0.32
4444,-1.35,0.40,0.23
4496,-1.41,0.06,-1.21
4549,-0.62,0.18,0.51
4601,-2.00,0.75,0.31
4654,-0.55,0.51,0.54
4706,-0.94,0.16,0.13
4758,-1.02,0.00,0.09
4810,-1.01,-0.00,0.02
4862,-0.99,-0.03,0.00
4915,-0.95,-0.01,-0.02
4967,-0.96,-0.00,-0.00
5019,-0.99,-0.01,-0.01
5071,-0.95,0.00,-0.01
5124,-1.01,-0.02,-0.01
5176,-0.97,-0.01,-0.01
5228,-0.97,-0.01,-0.02
5280,-1.00,-0.02,-0.01
5332,-0.96,-0.01,-0.02
5386,-0.95,-0.00,-0.02
5438,-0.99,-0.01,-0.02
5490,-0.96,-0.00,-0.03
5542,-0.99,-0.01,-0.02
5595,-0.97,-0.01,-0.02
5647,-0.96,-0.00,-0.02
5699,-0.98,-0.01,-0.02
5751,-1.00,-0.01,-0.02
5804,-0.98,-0.00,-0.02
5856,-0.99,-0.02,-0.01
5908,-0.98,-0.01,-0.01
5960,-0.95,0.00,-0.02
6012,-1.00,-0.01,-0.02
6065,-0.95,0.00,-0.02
6117,-0.96,-0.01,-0.02
6169,-0.99,-0.01,-0.02
6221,-0.98,-0.01,-0.02
6275,-0.99,-0.01,-0.02
6327,-1.00,-0.01,-0.02
6379,-0.98,-0.01,-0.02
